Store_Dept_Date,Weekly_Sales
39_38_2013-02-15,52168.9979
39_40_2013-02-15,65244.9832
39_41_2013-02-15,534.6014
39_42_2013-02-15,4400.9526
39_44_2013-02-15,4150.8408
39_46_2013-02-15,31891.6832
39_49_2013-02-15,8890.6158
39_52_2013-02-15,1729.4328
39_55_2013-02-15,9155.1373
39_56_2013-02-15,3097.9091
39_58_2013-02-15,3126.45
39_59_2013-02-15,322.5805
39_60_2013-02-15,419.8338
39_67_2013-02-15,13933.4468
39_71_2013-02-15,5927.6427
39_72_2013-02-15,54737.4463
39_74_2013-02-15,22314.0803
39_79_2013-02-15,42026.4679
39_80_2013-02-15,13032.4211
39_81_2013-02-15,19851.933
39_82_2013-02-15,21904.7118
39_83_2013-02-15,6246.415
39_85_2013-02-15,1234.3311
39_87_2013-02-15,7702.3506
39_90_2013-02-15,83667.3546
39_91_2013-02-15,62715.9856
39_92_2013-02-15,100000
39_93_2013-02-15,40286.8191
39_94_2013-02-15,59664.0777
39_95_2013-02-15,97998.8073
39_96_2013-02-15,26019.62
39_97_2013-02-15,24222.9699
39_98_2013-02-15,10163.029
39_99_2013-02-15,407.0596
39_1_2013-02-22,32151.0366
39_2_2013-02-22,71219.0851
39_3_2013-02-22,13398.3974
39_4_2013-02-22,46870.5684
39_5_2013-02-22,21325.2335
39_6_2013-02-22,2981.5358
39_7_2013-02-22,30197.379
39_8_2013-02-22,37701.9444
39_9_2013-02-22,16670.489
39_10_2013-02-22,14929.4277
39_11_2013-02-22,18607.6872
39_12_2013-02-22,4161.1506
39_13_2013-02-22,57594.5817
39_14_2013-02-22,20383.9217
39_16_2013-02-22,19695.3623
39_17_2013-02-22,10657.9283
39_18_2013-02-22,8855.3568
39_19_2013-02-22,2.6958
39_20_2013-02-22,7293.6432
39_21_2013-02-22,6258.0795
39_22_2013-02-22,13252.1412
39_23_2013-02-22,17448.2611
39_24_2013-02-22,4955.9401
39_25_2013-02-22,7665.3482
39_26_2013-02-22,9004.0987
39_27_2013-02-22,1716.5995
39_28_2013-02-22,879.5741
39_29_2013-02-22,5735.3384
39_30_2013-02-22,3362.1137
39_31_2013-02-22,1787.5083
39_32_2013-02-22,6077.8417
39_33_2013-02-22,6169.8855
39_34_2013-02-22,14971.2528
39_35_2013-02-22,2208.4719
39_36_2013-02-22,807.6463
39_38_2013-02-22,50920.9719
39_40_2013-02-22,64848.4773
39_41_2013-02-22,772.4233
39_42_2013-02-22,4348.7086
39_44_2013-02-22,3801.038
39_46_2013-02-22,32915.7654
39_49_2013-02-22,8509.1879
39_52_2013-02-22,1740.2892
39_54_2013-02-22,33.6355
39_55_2013-02-22,8273.0115
39_56_2013-02-22,3117.0647
39_58_2013-02-22,3124.9797
39_59_2013-02-22,346.4982
39_60_2013-02-22,396.2559
39_67_2013-02-22,10383.2635
39_71_2013-02-22,6295.2491
39_72_2013-02-22,50156.1963
39_74_2013-02-22,21573.4674
39_79_2013-02-22,41438.4042
39_80_2013-02-22,12847.1185
39_81_2013-02-22,20028.3111
39_82_2013-02-22,22558.5428
39_83_2013-02-22,6199.4726
39_85_2013-02-22,1416.7747
39_87_2013-02-22,7293.6807
39_90_2013-02-22,83012.8546
39_91_2013-02-22,62174.7611
39_92_2013-02-22,99967.3592
39_93_2013-02-22,39705.4785
39_94_2013-02-22,58963.3467
39_95_2013-02-22,97467.6223
39_96_2013-02-22,25575.6715
39_97_2013-02-22,23921.4327
39_98_2013-02-22,10368.2803
39_1_2013-03-01,19267.9642
39_2_2013-03-01,71615.6025
39_3_2013-03-01,13176.8725
39_4_2013-03-01,47549.5596
39_5_2013-03-01,22310.0102
39_6_2013-03-01,3206.7283
39_7_2013-03-01,33485.1945
39_8_2013-03-01,37993.7463
39_9_2013-03-01,18527.608
39_10_2013-03-01,16375.4001
39_11_2013-03-01,17934.8303
39_12_2013-03-01,4700.5796
39_13_2013-03-01,57564.7875
39_14_2013-03-01,19346.1403
39_16_2013-03-01,32845.0503
39_17_2013-03-01,10685.6836
39_18_2013-03-01,1477.63
39_19_2013-03-01,6.1134
39_20_2013-03-01,7755.7356
39_21_2013-03-01,6774.6191
39_22_2013-03-01,13117.786
39_23_2013-03-01,19296.8035
39_24_2013-03-01,5423.1681
39_25_2013-03-01,8086.6224
39_26_2013-03-01,8572.7746
39_27_2013-03-01,1629.5901
39_28_2013-03-01,823.3794
39_29_2013-03-01,5659.091
39_30_2013-03-01,3331.0855
39_31_2013-03-01,1753.4005
39_32_2013-03-01,5306.5325
39_33_2013-03-01,6288.9404
39_34_2013-03-01,16783.9013
39_35_2013-03-01,2081.4048
39_36_2013-03-01,1133.9691
39_38_2013-03-01,52582.9939
39_40_2013-03-01,66439.5077
39_41_2013-03-01,682.811
39_42_2013-03-01,4169.9946
39_44_2013-03-01,3658.8177
39_46_2013-03-01,34555.3011
39_49_2013-03-01,8128.3235
39_52_2013-03-01,1899.5366
39_55_2013-03-01,8242.8177
39_56_2013-03-01,5915.8555
39_58_2013-03-01,3752.4845
39_59_2013-03-01,402.2678
39_60_2013-03-01,429.5824
39_67_2013-03-01,9663.1292
39_71_2013-03-01,6347.6768
39_72_2013-03-01,47779.4256
39_74_2013-03-01,21282.4547
39_79_2013-03-01,43829.5226
39_80_2013-03-01,12989.1148
39_81_2013-03-01,20042.8641
39_82_2013-03-01,21269.0282
39_83_2013-03-01,6319.8821
39_85_2013-03-01,1251.4089
39_87_2013-03-01,7649.6418
39_90_2013-03-01,82530.8492
39_91_2013-03-01,61420.2012
39_92_2013-03-01,99472.588
39_93_2013-03-01,38551.3368
39_94_2013-03-01,58584.3884
39_95_2013-03-01,96167.1094
39_96_2013-03-01,27867.896
39_97_2013-03-01,24272.1759
39_98_2013-03-01,9974.2949
39_1_2013-03-08,21389.6719
39_2_2013-03-08,70888.9318
39_3_2013-03-08,13367.3426
39_4_2013-03-08,46605.9075
39_5_2013-03-08,21088.4003
39_6_2013-03-08,3092.2721
39_7_2013-03-08,31289.0469
39_8_2013-03-08,37931.8811
39_9_2013-03-08,19496.6648
39_10_2013-03-08,16104.6375
39_11_2013-03-08,17843.6638
39_12_2013-03-08,4318.5443
39_13_2013-03-08,58097.1277
39_14_2013-03-08,20077.8685
39_16_2013-03-08,34125.3913
39_17_2013-03-08,11183.3947
39_18_2013-03-08,3905.1472
39_20_2013-03-08,7807.7302
39_21_2013-03-08,6914.9243
39_22_2013-03-08,14500.0856
39_23_2013-03-08,18439.8558
39_24_2013-03-08,5175.1971
39_25_2013-03-08,7649.5566
39_26_2013-03-08,8679.1711
39_27_2013-03-08,1657.5148
39_28_2013-03-08,838.564
39_29_2013-03-08,5852.0124
39_30_2013-03-08,3460.3318
39_31_2013-03-08,1704.8473
39_32_2013-03-08,5569.5605
39_33_2013-03-08,6435.2389
39_34_2013-03-08,16759.0119
39_35_2013-03-08,2186.4236
39_36_2013-03-08,1091.9083
39_38_2013-03-08,52807.933
39_40_2013-03-08,66245.9393
39_41_2013-03-08,762.4067
39_42_2013-03-08,4365.6691
39_44_2013-03-08,4181.8297
39_46_2013-03-08,33552.9861
39_49_2013-03-08,9071.8032
39_52_2013-03-08,1952.0501
39_54_2013-03-08,30.3976
39_55_2013-03-08,8850.3448
39_56_2013-03-08,6131.083
39_58_2013-03-08,3901.3372
39_59_2013-03-08,353.9487
39_60_2013-03-08,406.8784
39_67_2013-03-08,11850.3349
39_71_2013-03-08,6311.7414
39_72_2013-03-08,50109.4799
39_74_2013-03-08,22093.3036
39_79_2013-03-08,44488.7051
39_80_2013-03-08,13460.7819
39_81_2013-03-08,20557.6546
39_82_2013-03-08,21360.5288
39_83_2013-03-08,6236.8357
39_85_2013-03-08,1145.0054
39_87_2013-03-08,7990.6303
39_90_2013-03-08,84237.8498
39_91_2013-03-08,63013.3279
39_92_2013-03-08,100000
39_93_2013-03-08,39659.0178
39_94_2013-03-08,59627.359
39_95_2013-03-08,98037.4716
39_96_2013-03-08,24295.2656
39_97_2013-03-08,24295.8514
39_98_2013-03-08,10049.2173
39_99_2013-03-08,112.9581
39_1_2013-03-15,21802.5478
39_2_2013-03-15,69600.2932
39_3_2013-03-15,10893.967
39_4_2013-03-15,45896.7733
39_5_2013-03-15,19850.8415
39_6_2013-03-15,3173.9497
39_7_2013-03-15,31016.3856
39_8_2013-03-15,36338.3787
39_9_2013-03-15,20606.3151
39_10_2013-03-15,16145.6781
39_11_2013-03-15,17868.5413
39_12_2013-03-15,4379.9451
39_13_2013-03-15,57146.4481
39_14_2013-03-15,19780.2687
39_16_2013-03-15,39923.4341
39_17_2013-03-15,10746.4168
39_18_2013-03-15,1995.6746
39_20_2013-03-15,7640.8827
39_21_2013-03-15,6890.2988
39_22_2013-03-15,11652.7423
39_23_2013-03-15,18271.7768
39_24_2013-03-15,5017.7214
39_25_2013-03-15,7951.0673
39_26_2013-03-15,9264.9049
39_27_2013-03-15,1491.9798
39_28_2013-03-15,784.6092
39_29_2013-03-15,5191.9855
39_30_2013-03-15,3591.8187
39_31_2013-03-15,1571.1607
39_32_2013-03-15,5524.6019
39_33_2013-03-15,6628.3746
39_34_2013-03-15,17221.0892
39_35_2013-03-15,2042.4344
39_36_2013-03-15,1359.3545
39_38_2013-03-15,51073.356
39_40_2013-03-15,64368.0867
39_41_2013-03-15,562.0949
39_42_2013-03-15,4129.6437
39_44_2013-03-15,3750.8856
39_46_2013-03-15,32844.2662
39_49_2013-03-15,7791.5618
39_52_2013-03-15,1869.8659
39_54_2013-03-15,37.3034
39_55_2013-03-15,8266.9772
39_56_2013-03-15,9264.2136
39_58_2013-03-15,2973.2988
39_59_2013-03-15,353.4192
39_60_2013-03-15,357.2553
39_67_2013-03-15,8837.0106
39_71_2013-03-15,6520.6974
39_72_2013-03-15,46228.9321
39_74_2013-03-15,20456.6804
39_77_2013-03-15,39.7428
39_79_2013-03-15,41984.794
39_80_2013-03-15,12700.819
39_81_2013-03-15,19907.4907
39_82_2013-03-15,20875.256
39_83_2013-03-15,5921.1299
39_85_2013-03-15,1258.7294
39_87_2013-03-15,7298.2359
39_90_2013-03-15,82530.8992
39_91_2013-03-15,61486.9043
39_92_2013-03-15,99816.7426
39_93_2013-03-15,40128.3404
39_94_2013-03-15,57412.5149
39_95_2013-03-15,96168.692
39_96_2013-03-15,22576.2582
39_97_2013-03-15,24117.3694
39_98_2013-03-15,9879.5142
39_1_2013-03-22,26649.2508
39_2_2013-03-22,71247.681
39_3_2013-03-22,12767.9923
39_4_2013-03-22,47650.8284
39_5_2013-03-22,20422.3111
39_6_2013-03-22,3009.1078
39_7_2013-03-22,41034.6418
39_8_2013-03-22,38007.1556
39_9_2013-03-22,23264.8449
39_10_2013-03-22,17651.2496
39_11_2013-03-22,20610.6087
39_12_2013-03-22,5007.3133
39_13_2013-03-22,58321.1107
39_14_2013-03-22,20790.7132
39_16_2013-03-22,49670.4906
39_17_2013-03-22,11206.9652
39_18_2013-03-22,8479.6219
39_20_2013-03-22,8962.7865
39_21_2013-03-22,7776.4685
39_22_2013-03-22,14406.0941
39_23_2013-03-22,18846.9202
39_24_2013-03-22,6941.5269
39_25_2013-03-22,8678.24
39_26_2013-03-22,10071.2876
39_27_2013-03-22,1428.0403
39_28_2013-03-22,592.2709
39_29_2013-03-22,5712.093
39_30_2013-03-22,3870.3151
39_31_2013-03-22,1659.856
39_32_2013-03-22,5922.5831
39_33_2013-03-22,7144.8215
39_34_2013-03-22,20069.3375
39_35_2013-03-22,2348.0028
39_36_2013-03-22,2966.4627
39_38_2013-03-22,51685.9138
39_40_2013-03-22,65521.3559
39_41_2013-03-22,557.0844
39_42_2013-03-22,4447.7213
39_44_2013-03-22,4216.389
39_46_2013-03-22,35095.1672
39_49_2013-03-22,8099.9178
39_52_2013-03-22,2106.9142
39_55_2013-03-22,8804.6013
39_56_2013-03-22,10195.9365
39_58_2013-03-22,3212.2596
39_59_2013-03-22,338.338
39_60_2013-03-22,398.514
39_67_2013-03-22,11884.5339
39_71_2013-03-22,6663.3985
39_72_2013-03-22,48873.3948
39_74_2013-03-22,23311.9145
39_79_2013-03-22,44874.0679
39_80_2013-03-22,13198.6738
39_81_2013-03-22,20847.8592
39_82_2013-03-22,27504.0008
39_83_2013-03-22,5919.0008
39_85_2013-03-22,1443.704
39_87_2013-03-22,7747.4733
39_90_2013-03-22,84511.3281
39_91_2013-03-22,62526.1215
39_92_2013-03-22,99743.3771
39_93_2013-03-22,41596.2385
39_94_2013-03-22,62321.563
39_95_2013-03-22,98069.4924
39_96_2013-03-22,29693.9394
39_97_2013-03-22,25865.4692
39_98_2013-03-22,10511.6836
39_1_2013-03-29,27034.3523
39_2_2013-03-29,70174.2842
39_3_2013-03-29,11843.8145
39_4_2013-03-29,46974.0972
39_5_2013-03-29,19391.7493
39_6_2013-03-29,3083.526
39_7_2013-03-29,38551.6703
39_8_2013-03-29,36445.2065
39_9_2013-03-29,21457.9094
39_10_2013-03-29,16010.9114
39_11_2013-03-29,17821.8207
39_12_2013-03-29,4428.4651
39_13_2013-03-29,57671.3376
39_14_2013-03-29,19514.6481
39_16_2013-03-29,44423.9809
39_17_2013-03-29,10632.9531
39_18_2013-03-29,4495.0315
39_20_2013-03-29,8968.382
39_21_2013-03-29,8986.1242
39_22_2013-03-29,13480.25
39_23_2013-03-29,18439.9438
39_24_2013-03-29,4678.9641
39_25_2013-03-29,7580.3534
39_26_2013-03-29,8623.1527
39_27_2013-03-29,1320.8418
39_28_2013-03-29,947.4742
39_29_2013-03-29,5071.2827
39_30_2013-03-29,3126.2395
39_31_2013-03-29,1501.2462
39_32_2013-03-29,5288.0784
39_33_2013-03-29,6690.507
39_34_2013-03-29,17722.6294
39_35_2013-03-29,2192.8351
39_36_2013-03-29,1483.5096
39_38_2013-03-29,49520.6579
39_40_2013-03-29,65236.771
39_41_2013-03-29,677.8139
39_42_2013-03-29,4180.3174
39_44_2013-03-29,3867.2455
39_46_2013-03-29,33951.5571
39_49_2013-03-29,7799.2621
39_52_2013-03-29,2101.6503
39_54_2013-03-29,44.3581
39_55_2013-03-29,7769.4076
39_56_2013-03-29,9655.5826
39_58_2013-03-29,3100.8121
39_59_2013-03-29,341.7912
39_60_2013-03-29,349.139
39_67_2013-03-29,11309.04
39_71_2013-03-29,7063.5524
39_72_2013-03-29,44873.1159
39_74_2013-03-29,22377.5268
39_77_2013-03-29,334.6136
39_79_2013-03-29,42875.2029
39_80_2013-03-29,13350.6675
39_81_2013-03-29,20696.3047
39_82_2013-03-29,26073.5284
39_83_2013-03-29,5824.4243
39_85_2013-03-29,1397.4885
39_87_2013-03-29,7493.1417
39_90_2013-03-29,84270.3732
39_91_2013-03-29,61682.9887
39_92_2013-03-29,99681.7049
39_93_2013-03-29,40608.1101
39_94_2013-03-29,58423.7336
39_95_2013-03-29,94632.1258
39_96_2013-03-29,24848.2937
39_97_2013-03-29,24239.4815
39_98_2013-03-29,10661.5874
39_99_2013-03-29,2185.4583
39_1_2013-04-05,41585.4589
39_2_2013-04-05,69974.4286
39_3_2013-04-05,13155.3899
39_4_2013-04-05,47932.369
39_5_2013-04-05,20423.1671
39_6_2013-04-05,3339.9363
39_7_2013-04-05,37536.1666
39_8_2013-04-05,37838.9929
39_9_2013-04-05,24634.82
39_10_2013-04-05,16413.3167
39_11_2013-04-05,20417.1786
39_12_2013-04-05,4589.9174
39_13_2013-04-05,58701.7066
39_14_2013-04-05,20433.6906
39_16_2013-04-05,47429.1912
39_17_2013-04-05,10678.6481
39_18_2013-04-05,10370.3983
39_19_2013-04-05,45.1991
39_20_2013-04-05,7733.6422
39_21_2013-04-05,6936.5057
39_22_2013-04-05,13422.4524
39_23_2013-04-05,18094.894
39_24_2013-04-05,6516.5105
39_25_2013-04-05,8463.8008
39_26_2013-04-05,9677.1405
39_27_2013-04-05,1387.8172
39_28_2013-04-05,704.2475
39_29_2013-04-05,5580.5031
39_30_2013-04-05,3395.3672
39_31_2013-04-05,1608.1751
39_32_2013-04-05,5305.7038
39_33_2013-04-05,6541.7991
39_34_2013-04-05,18149.3476
39_35_2013-04-05,2391.4311
39_36_2013-04-05,1360.1986
39_38_2013-04-05,52511.2984
39_40_2013-04-05,65860.9191
39_41_2013-04-05,472.12
39_42_2013-04-05,4103.4995
39_44_2013-04-05,4295.5002
39_46_2013-04-05,34019.9636
39_49_2013-04-05,8529.9905
39_52_2013-04-05,1918.6961
39_54_2013-04-05,37.9558
39_55_2013-04-05,8303.4619
39_56_2013-04-05,16558.0832
39_58_2013-04-05,3009.84
39_59_2013-04-05,324.5042
39_60_2013-04-05,400.0172
39_67_2013-04-05,10292.7053
39_71_2013-04-05,6010.0472
39_72_2013-04-05,46366.3373
39_74_2013-04-05,22110.0437
39_77_2013-04-05,28.567
39_79_2013-04-05,43879.7138
39_80_2013-04-05,13136.9051
39_81_2013-04-05,20549.7867
39_82_2013-04-05,21811.2594
39_83_2013-04-05,6121.9337
39_85_2013-04-05,1299.7902
39_87_2013-04-05,7402.3085
39_90_2013-04-05,84249.7661
39_91_2013-04-05,62470.4699
39_92_2013-04-05,99936.3426
39_93_2013-04-05,40318.4032
39_94_2013-04-05,58447.36
39_95_2013-04-05,98912.3925
39_96_2013-04-05,25688.4773
39_97_2013-04-05,24581.1365
39_98_2013-04-05,10156.8071
39_99_2013-04-05,320.1575
39_1_2013-04-12,34403.318
39_2_2013-04-12,70779.8984
39_3_2013-04-12,19171.2182
39_4_2013-04-12,46201.6812
39_5_2013-04-12,20916.0256
39_6_2013-04-12,3484.128
39_7_2013-04-12,40745.7413
39_8_2013-04-12,38119.7386
39_9_2013-04-12,24481.6204
39_10_2013-04-12,16937.9292
39_11_2013-04-12,19444.524
39_12_2013-04-12,5085.9746
39_13_2013-04-12,57732.2559
39_14_2013-04-12,20519.5511
39_16_2013-04-12,44904.7341
39_17_2013-04-12,10928.2907
39_18_2013-04-12,5570.5431
39_19_2013-04-12,4.1749
39_20_2013-04-12,7948.1222
39_21_2013-04-12,6993.3835
39_22_2013-04-12,13212.4489
39_23_2013-04-12,18893.134
39_24_2013-04-12,6800.6014
39_25_2013-04-12,8727.998
39_26_2013-04-12,10109.2764
39_27_2013-04-12,1361.1186
39_28_2013-04-12,638.4722
39_29_2013-04-12,5976.8016
39_30_2013-04-12,3858.19
39_31_2013-04-12,1690.236
39_32_2013-04-12,5515.9784
39_33_2013-04-12,6879.5538
39_34_2013-04-12,18087.9652
39_35_2013-04-12,2320.2729
39_36_2013-04-12,1416.9349
39_38_2013-04-12,49502.2043
39_40_2013-04-12,65309.8854
39_41_2013-04-12,365.8036
39_42_2013-04-12,4318.083
39_44_2013-04-12,4299.1183
39_46_2013-04-12,33530.7042
39_49_2013-04-12,8270.3704
39_52_2013-04-12,1806.8734
39_54_2013-04-12,31.9292
39_55_2013-04-12,8678.9883
39_56_2013-04-12,11172.3846
39_58_2013-04-12,3282.19
39_59_2013-04-12,333.6611
39_60_2013-04-12,438.1728
39_67_2013-04-12,9060.9462
39_71_2013-04-12,6507.0876
39_72_2013-04-12,47718.0381
39_74_2013-04-12,22915.5093
39_79_2013-04-12,42690.0749
39_80_2013-04-12,12805.5877
39_81_2013-04-12,20475.5493
39_82_2013-04-12,22356.6823
39_83_2013-04-12,6151.3886
39_85_2013-04-12,1339.9159
39_87_2013-04-12,7531.5429
39_90_2013-04-12,83119.1347
39_91_2013-04-12,62128.5451
39_92_2013-04-12,99983.236
39_93_2013-04-12,41255.4914
39_94_2013-04-12,57394.0121
39_95_2013-04-12,98660.8069
39_96_2013-04-12,26949.3348
39_97_2013-04-12,24920.8182
39_98_2013-04-12,10045.2986
39_99_2013-04-12,64.1087
39_1_2013-04-19,19037.5176
39_2_2013-04-19,70431.1334
39_3_2013-04-19,12421.9565
39_4_2013-04-19,47345.6135
39_5_2013-04-19,18545.7794
39_6_2013-04-19,3329.0269
39_7_2013-04-19,37606.9496
39_8_2013-04-19,36912.1582
39_9_2013-04-19,23941.9955
39_10_2013-04-19,16634.3416
39_11_2013-04-19,18896.942
39_12_2013-04-19,4952.1055
39_13_2013-04-19,58023.9234
39_14_2013-04-19,19819.6943
39_16_2013-04-19,47035.7833
39_17_2013-04-19,10765.4221
39_18_2013-04-19,1955.0129
39_20_2013-04-19,8035.1278
39_21_2013-04-19,6971.2672
39_22_2013-04-19,11959.3106
39_23_2013-04-19,17562.204
39_24_2013-04-19,6089.4006
39_25_2013-04-19,7916.7319
39_26_2013-04-19,9820.4001
39_27_2013-04-19,1316.269
39_28_2013-04-19,541.242
39_29_2013-04-19,5322.9
39_30_2013-04-19,3790.6106
39_31_2013-04-19,1447.0461
39_32_2013-04-19,5707.3795
39_33_2013-04-19,7215.8564
39_34_2013-04-19,17724.5485
39_35_2013-04-19,2176.4265
39_36_2013-04-19,1640.425
39_38_2013-04-19,49800.0673
39_40_2013-04-19,64485.9003
39_41_2013-04-19,397.4275
39_42_2013-04-19,4175.6332
39_44_2013-04-19,3948.5571
39_46_2013-04-19,33251.5567
39_49_2013-04-19,8220.6278
39_52_2013-04-19,1772.4199
39_54_2013-04-19,24.187
39_55_2013-04-19,8719.9133
39_56_2013-04-19,11954.9097
39_58_2013-04-19,2258.7024
39_59_2013-04-19,309.212
39_60_2013-04-19,389.0415
39_67_2013-04-19,9942.9913
39_71_2013-04-19,6289.344
39_72_2013-04-19,45082.8088
39_74_2013-04-19,22421.4029
39_79_2013-04-19,41981.3964
39_80_2013-04-19,13018.0933
39_81_2013-04-19,19806.2848
39_82_2013-04-19,21472.861
39_83_2013-04-19,6008.4243
39_85_2013-04-19,1344.7308
39_87_2013-04-19,7345.0588
39_90_2013-04-19,83498.6725
39_91_2013-04-19,62394.6348
39_92_2013-04-19,99926.3436
39_93_2013-04-19,41437.6193
39_94_2013-04-19,61871.8123
39_95_2013-04-19,97997.3516
39_96_2013-04-19,28280.7022
39_97_2013-04-19,25139.3037
39_98_2013-04-19,9885.7051
39_99_2013-04-19,106.9886
39_1_2013-04-26,19303.0872
39_2_2013-04-26,69981.7825
39_3_2013-04-26,11180.894
39_4_2013-04-26,46837.7382
39_5_2013-04-26,18748.4801
39_6_2013-04-26,3312.2115
39_7_2013-04-26,37126.5221
39_8_2013-04-26,36678.2712
39_9_2013-04-26,22306.4402
39_10_2013-04-26,15632.118
39_11_2013-04-26,18061.7109
39_12_2013-04-26,4728.863
39_13_2013-04-26,57765.1319
39_14_2013-04-26,20370.1958
39_16_2013-04-26,48402.8027
39_17_2013-04-26,10253.7518
39_18_2013-04-26,650.7109
39_19_2013-04-26,96.1101
39_20_2013-04-26,7680.3635
39_21_2013-04-26,6760.3927
39_22_2013-04-26,11857.3541
39_23_2013-04-26,17668.4904
39_24_2013-04-26,5908.6761
39_25_2013-04-26,8079.0366
39_26_2013-04-26,9681.0508
39_27_2013-04-26,1262.7428
39_28_2013-04-26,649.3827
39_29_2013-04-26,5261.1355
39_30_2013-04-26,3327.8042
39_31_2013-04-26,1457.9055
39_32_2013-04-26,5360.5551
39_33_2013-04-26,6666.5505
39_34_2013-04-26,18278.7045
39_35_2013-04-26,2131.8865
39_36_2013-04-26,1283.4909
39_38_2013-04-26,48354.8668
39_40_2013-04-26,64816.4196
39_41_2013-04-26,396.8972
39_42_2013-04-26,4191.4149
39_44_2013-04-26,3913.0631
39_46_2013-04-26,32493.2852
39_49_2013-04-26,7775.3707
39_52_2013-04-26,1804.1681
39_55_2013-04-26,7843.9536
39_56_2013-04-26,14480.1392
39_58_2013-04-26,2375.5016
39_59_2013-04-26,316.3135
39_60_2013-04-26,394.6313
39_67_2013-04-26,9434.7435
39_71_2013-04-26,6250.9562
39_72_2013-04-26,45888.5027
39_74_2013-04-26,21767.3017
39_79_2013-04-26,42253.7661
39_80_2013-04-26,12767.619
39_81_2013-04-26,19751.5959
39_82_2013-04-26,21339.5376
39_83_2013-04-26,5862.8169
39_85_2013-04-26,1462.6672
39_87_2013-04-26,7273.0114
39_90_2013-04-26,83573.0399
39_91_2013-04-26,62036.5541
39_92_2013-04-26,99882.7373
39_93_2013-04-26,40499.2287
39_94_2013-04-26,58072.7143
39_95_2013-04-26,97512.1784
39_96_2013-04-26,26727.7286
39_97_2013-04-26,24673.842
39_98_2013-04-26,9840.4548
39_99_2013-04-26,106.6568
39_1_2013-05-03,17226.3568
39_2_2013-05-03,70673.5855
39_3_2013-05-03,14129.7469
39_4_2013-05-03,47721.156
39_5_2013-05-03,18518.7019
39_6_2013-05-03,3490.599
39_7_2013-05-03,37309.136
39_8_2013-05-03,39079.9771
39_9_2013-05-03,23399.5716
39_10_2013-05-03,18651.5334
39_11_2013-05-03,20654.4031
39_12_2013-05-03,5030.3732
39_13_2013-05-03,59323.0639
39_14_2013-05-03,21579.3041
39_16_2013-05-03,48961.1611
39_17_2013-05-03,11244.0767
39_18_2013-05-03,16.7891
39_19_2013-05-03,132.6738
39_20_2013-05-03,7706.5667
39_21_2013-05-03,7044.2929
39_22_2013-05-03,13671.3842
39_23_2013-05-03,18825.5031
39_24_2013-05-03,6492.051
39_25_2013-05-03,8313.6862
39_26_2013-05-03,9508.1436
39_27_2013-05-03,1265.3993
39_28_2013-05-03,558.1058
39_29_2013-05-03,5714.6245
39_30_2013-05-03,4300.0105
39_31_2013-05-03,1651.5061
39_32_2013-05-03,5772.7947
39_33_2013-05-03,7216.055
39_34_2013-05-03,19833.1354
39_35_2013-05-03,2628.6973
39_36_2013-05-03,2412.3658
39_38_2013-05-03,51693.4861
39_40_2013-05-03,65179.0739
39_41_2013-05-03,405.6571
39_42_2013-05-03,4411.1059
39_44_2013-05-03,4390.8659
39_46_2013-05-03,34178.3557
39_49_2013-05-03,8356.1033
